uninfluenced	0.0129310344828
telescope	0.0129310344828
parasites	0.00431034482759
allas	0.00862068965517
strips	0.00862068965517
allay	0.0344827586207
toleration	0.0474137931034
gradation	0.00431034482759
encourage	0.969827586207
adapt	0.0862068965517
unarmored	0.0129310344828
outburst	0.00431034482759
misrepresentations	0.0129310344828
ranian	0.0431034482759
retaliations	0.00431034482759
corrects	0.00862068965517
estimate	0.573275862069
universally	0.0948275862069
competes	0.00431034482759
urmoil	0.00862068965517
disturber	0.00862068965517
criminologists	0.00431034482759
ailures	0.00431034482759
disturbed	0.275862068966
mbristie	0.00431034482759
breed	0.0258620689655
disfigured	0.00862068965517
reciprocally	0.0215517241379
clamorous	0.00431034482759
ransit	0.0172413793103
seizures	0.0689655172414
olds	0.0215517241379
xploration	0.00431034482759
service	6.65086206897
needed	1.7025862069
master	0.163793103448
urplus	0.0129310344828
rewards	0.181034482759
tugs	0.00862068965517
mutilated	0.00431034482759
positively	0.0258620689655
ostilities	0.00431034482759
anniversaries	0.0129310344828
elying	0.0172413793103
regulator	0.0172413793103
idle	0.193965517241
ndian	2.10344827586
feeling	0.5
ampa	0.00431034482759
valiant	0.0129310344828
spectrum	0.00431034482759
pandemics	0.00431034482759
increment	0.00862068965517
tale	0.00431034482759
newsrooms	0.00431034482759
dozen	0.073275862069
affairs	2.05603448276
wholesome	0.150862068966
relaxations	0.00862068965517
ationalist	0.0129310344828
appertain	0.00862068965517
concedes	0.00431034482759
committing	0.125
limitless	0.0258620689655
diminishing	0.133620689655
vexing	0.00862068965517
simplify	0.0689655172414
mouth	0.185344827586
reverence	0.0387931034483
rezhnev	0.00431034482759
rotestations	0.00431034482759
expound	0.00431034482759
singer	0.00431034482759
multiracial	0.00431034482759
ollow	0.00862068965517
fugitives	0.073275862069
promiscuously	0.00431034482759
purged	0.00862068965517
saying	0.181034482759
rediscovery	0.00431034482759
tempted	0.0905172413793
cheaply	0.0215517241379
midshipmen	0.0301724137931
statehouse	0.0129310344828
rich	0.577586206897
utsuhito	0.00431034482759
rice	0.120689655172
rica	0.0129310344828
plate	0.0301724137931
remotest	0.0344827586207
altogether	0.366379310345
onight	0.625
boarder	0.00431034482759
ennedy	0.133620689655
ronze	0.00431034482759
boarded	0.00431034482759
precluding	0.00431034482759
heirloom	0.00431034482759
clarified	0.00431034482759
sensitivity	0.0129310344828
clarifies	0.00431034482759
advisedly	0.00431034482759
echanical	0.00431034482759
lots	0.0431034482759
irs	0.00431034482759
irm	0.00431034482759
ations	1.10344827586
requisites	0.0215517241379
discipline	0.431034482759
extend	0.956896551724
nature	1.20689655172
optimist	0.00862068965517
extent	1.87068965517
emocrat	0.0258620689655
tyranny	0.215517241379
ecreational	0.00431034482759
heating	0.0129310344828
southeastern	0.0129310344828
fearlessly	0.0215517241379
eradicate	0.0344827586207
wearying	0.00431034482759
humming	0.00862068965517
union	0.668103448276
defrays	0.00431034482759
much	5.49568965517
mothball	0.00431034482759
tallest	0.00862068965517
retrospect	0.0301724137931
arkin	0.00431034482759
allotting	0.00862068965517
doubts	0.129310344828
uplifting	0.0129310344828
farseeing	0.00862068965517
contingencies	0.0862068965517
aldwin	0.00431034482759
employ	0.280172413793
udgment	0.00862068965517
misconstrued	0.00862068965517
prostrate	0.0172413793103
k	0.00862068965517
deferring	0.00862068965517
conditioned	0.0258620689655
eighteen	0.073275862069
noncompetitive	0.00431034482759
bricklayer	0.00431034482759
memorial	0.051724137931
ogether	0.224137931034
malefactors	0.00431034482759
acquire	0.215517241379
democracies	0.129310344828
split	0.0129310344828
visitations	0.00862068965517
principals	0.0258620689655
inadvertently	0.00431034482759
qualifications	0.150862068966
refit	0.00862068965517
marched	0.0301724137931
graduations	0.00431034482759
boiler	0.00431034482759
furlough	0.0172413793103
peremptory	0.0172413793103
mentors	0.0215517241379
academic	0.0387931034483
academia	0.00431034482759
corporate	0.301724137931
outlived	0.0129310344828
golden	0.0215517241379
homogeneity	0.00431034482759
eaboard	0.0129310344828
hah	0.0172413793103
hai	0.0129310344828
han	0.0172413793103
had	9.69827586207
advancement	0.426724137931
hay	0.00862068965517
nondelivery	0.00431034482759
beloved	0.155172413793
has	39.0043103448
espoused	0.00862068965517
municipal	0.336206896552
irretrievable	0.00431034482759
survival	0.103448275862
online	0.0258620689655
unequivocally	0.0387931034483
atisfaction	0.00431034482759
itally	0.00431034482759
indicative	0.0258620689655
clustered	0.00431034482759
shadow	0.073275862069
overgrazed	0.00431034482759
festivities	0.00862068965517
misdemeanors	0.0215517241379
lmirante	0.00431034482759
effusion	0.0474137931034
attorney	0.0387931034483
proffers	0.00431034482759
crowd	0.0301724137931
mosques	0.00431034482759
crown	0.0301724137931
begin	0.728448275862
proportionally	0.0258620689655
captive	0.0301724137931
emphases	0.00431034482759
stealthily	0.00431034482759
bottom	0.051724137931
inhuman	0.0172413793103
raqis	0.0862068965517
brigades	0.0258620689655
caskets	0.00431034482759
restlessness	0.0215517241379
acon	0.00431034482759
acob	0.00431034482759
anomalous	0.0603448275862
bicentennial	0.00862068965517
aden	0.0387931034483
xpanded	0.00431034482759
infraction	0.0387931034483
honeymoon	0.00431034482759
nongovernmental	0.00862068965517
administer	0.168103448276
beings	0.073275862069
valleys	0.0474137931034
marshals	0.116379310345
despised	0.00431034482759
fabric	0.0818965517241
suffice	0.0775862068966
impracticability	0.0258620689655
grasping	0.0129310344828
greatness	0.211206896552
acquainting	0.00862068965517
tamp	0.0129310344828
safeguard	0.245689655172
azi	0.0474137931034
congratulations	0.0603448275862
marchers	0.00431034482759
humbled	0.0129310344828
aza	0.0129310344828
humbler	0.00862068965517
complications	0.129310344828
adero	0.0129310344828
dues	0.198275862069
passenger	0.0905172413793
discountenance	0.0172413793103
disgrace	0.0646551724138
extenuated	0.00431034482759
mirror	0.0129310344828
ifferential	0.00862068965517
paperwork	0.0646551724138
effusions	0.00431034482759
eventual	0.0775862068966
crowns	0.00431034482759
role	0.448275862069
transgender	0.00431034482759
roll	0.0905172413793
intend	0.344827586207
thoroughgoing	0.0646551724138
palms	0.00431034482759
rightousness	0.00431034482759
transported	0.120689655172
intent	0.215517241379
variable	0.0129310344828
explosions	0.0215517241379
overning	0.00862068965517
vanquishers	0.00431034482759
filing	0.0258620689655
ecretaries	0.112068965517
overturned	0.0129310344828
iolent	0.0258620689655
corps	0.418103448276
whoever	0.0172413793103
oss	0.0129310344828
ost	1.06034482759
bandits	0.00431034482759
osa	0.00862068965517
chair	0.0344827586207
ose	0.0301724137931
nonproliferation	0.0129310344828
amplification	0.00862068965517
urprised	0.00431034482759
grappled	0.00862068965517
oversight	0.0215517241379
tenacious	0.00431034482759
paychecks	0.0646551724138
choice	0.650862068966
embark	0.0603448275862
gloomy	0.0215517241379
whaleship	0.00431034482759
heney	0.0301724137931
stays	0.0258620689655
exact	0.306034482759
minute	0.0689655172414
deranging	0.00862068965517
defaults	0.00431034482759
ealing	0.00431034482759
xaminations	0.00862068965517
insurrecto	0.00431034482759
hindered	0.0301724137931
chopping	0.00431034482759
kindliness	0.00862068965517
impressments	0.00862068965517
celebrated	0.0948275862069
acogdoches	0.0129310344828
geography	0.0301724137931
celebrates	0.00431034482759
unintentionally	0.00431034482759
drafted	0.0172413793103
foreigns	0.00431034482759
blunted	0.00431034482759
ayments	0.0215517241379
plucking	0.00431034482759
address	0.439655172414
dwindling	0.00862068965517
romises	0.00431034482759
enroll	0.00431034482759
accomplishes	0.0172413793103
title	0.456896551724
accomplished	1.21120689655
influx	0.051724137931
ustices	0.0129310344828
disenthrall	0.00862068965517
abash	0.0344827586207
betraying	0.00431034482759
opposes	0.00862068965517
iberians	0.00431034482759
ompensation	0.0258620689655
working	1.75431034483
aine	0.129310344828
perished	0.0172413793103
wane	0.00431034482759
opposed	0.306034482759
liberalizing	0.00862068965517
rbitrary	0.00431034482759
conciliating	0.00862068965517
consoled	0.00431034482759
assimilation	0.0215517241379
approving	0.0775862068966
intemperance	0.00862068965517
rebounding	0.00862068965517
edemption	0.00431034482759
originally	0.228448275862
abortion	0.0258620689655
harmonious	0.146551724138
following	0.711206896552
admired	0.0172413793103
xports	0.0172413793103
locks	0.0689655172414
listens	0.00431034482759
receivability	0.00431034482759
ccasions	0.00862068965517
thanking	0.00431034482759
convincingly	0.00862068965517
fueled	0.0215517241379
reassessment	0.00431034482759
atar	0.00431034482759
temperate	0.0603448275862
srael	0.181034482759
conscious	0.137931034483
fortifications	0.370689655172
